trading_date,open,high,low,close,range_pips,return_pips,day_name,dow,week_key
2005-10-31,1.2062,1.209,1.1971,1.1994,119.00000000000021,-67.99999999999918,Monday,0,2005-W44
2005-11-01,1.1991,1.2034,1.1973,1.2023,60.99999999999994,31.999999999998696,Tuesday,1,2005-W44
2005-11-02,1.2024,1.2086,1.1991,1.2075,94.99999999999842,51.000000000001044,Wednesday,2,2005-W44
2005-11-03,1.2078,1.2083,1.1938,1.1945,144.99999999999957,-133.0000000000009,Thursday,3,2005-W44
2005-11-04,1.1947,1.1996,1.1804,1.1823,192.00000000000105,-124.00000000000189,Friday,4,2005-W44
2005-11-07,1.1813,1.1834,1.1777,1.1806,57.000000000000384,-6.999999999999229,Monday,0,2005-W45
2005-11-08,1.1801,1.1804,1.1711,1.1781,92.99999999999864,-20.000000000000018,Tuesday,1,2005-W45
2005-11-09,1.1786,1.1795,1.172,1.1766,75.00000000000063,-20.000000000000018,Wednesday,2,2005-W45
2005-11-10,1.1766,1.18,1.168,1.1687,120.00000000000011,-79.00000000000018,Thursday,3,2005-W45
2005-11-11,1.1688,1.1734,1.1673,1.1725,60.99999999999994,37.00000000000037,Friday,4,2005-W45
2005-11-14,1.1723,1.1774,1.1662,1.1687,112.000000000001,-35.99999999999825,Monday,0,2005-W46
2005-11-15,1.169,1.173,1.1641,1.172,89.00000000000131,29.999999999998916,Tuesday,1,2005-W46
2005-11-16,1.1721,1.1739,1.1648,1.167,90.99999999999886,-50.99999999999882,Wednesday,2,2005-W46
2005-11-17,1.1673,1.1764,1.1645,1.1752,118.999999999998,79.00000000000018,Thursday,3,2005-W46
2005-11-18,1.1752,1.1796,1.1666,1.1775,129.999999999999,22.999999999999687,Friday,4,2005-W46
2005-11-21,1.1774,1.1839,1.1721,1.1728,118.00000000000033,-45.999999999999375,Monday,0,2005-W47
2005-11-22,1.1731,1.1829,1.1688,1.1818,141.0,86.9999999999993,Tuesday,1,2005-W47
2005-11-23,1.1817,1.1868,1.1766,1.1824,101.99999999999987,6.999999999999229,Wednesday,2,2005-W47
2005-11-24,1.1821,1.1825,1.1783,1.1789,42.00000000000203,-31.999999999998696,Thursday,3,2005-W47
2005-11-25,1.1781,1.1782,1.1712,1.1726,69.99999999999895,-54.99999999999838,Friday,4,2005-W47
2005-11-28,1.1715,1.1905,1.1684,1.1851,220.99999999999787,136.00000000000057,Monday,0,2005-W48
2005-11-29,1.1851,1.1864,1.174,1.1779,123.99999999999966,-72.00000000000095,Tuesday,1,2005-W48
2005-11-30,1.1778,1.1805,1.1755,1.1791,50.00000000000115,13.000000000000789,Wednesday,2,2005-W48
2005-12-01,1.1793,1.1806,1.1693,1.1737,113.00000000000088,-56.0000000000005,Thursday,3,2005-W48
2005-12-02,1.1736,1.175,1.1664,1.1719,85.9999999999994,-17.000000000000348,Friday,4,2005-W48
2005-12-05,1.1703,1.1822,1.169,1.1791,131.99999999999878,88.0000000000014,Monday,0,2005-W49
2005-12-06,1.1794,1.1809,1.1757,1.1782,52.00000000000094,-12.000000000000899,Tuesday,1,2005-W49
2005-12-07,1.1784,1.1805,1.1707,1.1725,98.00000000000031,-58.99999999999794,Wednesday,2,2005-W49
2005-12-08,1.1726,1.1851,1.1706,1.1821,144.99999999999957,94.99999999999842,Thursday,3,2005-W49
2005-12-09,1.1822,1.1838,1.1768,1.1814,69.99999999999895,-7.999999999999119,Friday,4,2005-W49
2005-12-12,1.1784,1.1985,1.178,1.1956,204.99999999999963,172.00000000000105,Monday,0,2005-W50
2005-12-13,1.196,1.1989,1.1909,1.1945,80.00000000000007,-15.000000000000568,Tuesday,1,2005-W50
2005-12-14,1.194,1.2108,1.1933,1.2003,175.0000000000007,62.99999999999972,Wednesday,2,2005-W50
2005-12-15,1.1997,1.2041,1.1936,1.198,104.99999999999955,-17.000000000000348,Thursday,3,2005-W50
2005-12-16,1.1982,1.2028,1.1937,1.2015,91.00000000000108,33.00000000000081,Friday,4,2005-W50
2005-12-19,1.2029,1.2041,1.1977,1.2009,63.999999999999616,-20.000000000000018,Monday,0,2005-W51
2005-12-20,1.2006,1.2015,1.1841,1.186,174.00000000000082,-145.99999999999946,Tuesday,1,2005-W51
2005-12-21,1.1862,1.1914,1.1803,1.1836,111.0000000000011,-25.999999999999357,Wednesday,2,2005-W51
2005-12-22,1.184,1.1898,1.1811,1.187,86.9999999999993,30.000000000001137,Thursday,3,2005-W51
2005-12-23,1.1869,1.1887,1.183,1.1878,57.000000000000384,8.999999999999009,Friday,4,2005-W51
2005-12-27,1.1839,1.1878,1.1828,1.183,49.999999999998934,-8.999999999999009,Tuesday,1,2005-W52
2005-12-28,1.1833,1.1934,1.1814,1.1834,120.00000000000011,0.9999999999998899,Wednesday,2,2005-W52
2005-12-29,1.184,1.1885,1.1822,1.1843,62.99999999999972,2.9999999999996696,Thursday,3,2005-W52
2006-01-03,1.1815,1.2031,1.1815,1.2018,216.00000000000063,202.99999999999986,Tuesday,1,2006-W01
2006-01-04,1.2012,1.2147,1.2007,1.2122,139.9999999999979,109.99999999999899,Wednesday,2,2006-W01
2006-01-05,1.2117,1.2123,1.2067,1.211,55.99999999999827,-6.999999999999229,Thursday,3,2006-W01
2006-01-06,1.2108,1.2182,1.2083,1.2153,99.0000000000002,44.99999999999949,Friday,4,2006-W01
2006-01-09,1.2149,1.2155,1.2054,1.209,100.99999999999997,-59.00000000000016,Monday,0,2006-W02
2006-01-10,1.2087,1.2111,1.2039,1.2067,72.00000000000095,-20.000000000000018,Tuesday,1,2006-W02
2006-01-11,1.2063,1.2147,1.2046,1.2129,100.99999999999997,66.00000000000162,Wednesday,2,2006-W02
2006-01-12,1.2129,1.2165,1.2009,1.2036,155.99999999999835,-93.00000000000085,Thursday,3,2006-W02
2006-01-13,1.2037,1.2145,1.2027,1.2136,117.99999999999811,99.0000000000002,Friday,4,2006-W02
2006-01-16,1.2151,1.2177,1.2109,1.2125,67.99999999999918,-26.000000000001577,Monday,0,2006-W03
2006-01-17,1.2127,1.2143,1.2052,1.2106,90.99999999999886,-20.999999999999908,Tuesday,1,2006-W03
2006-01-18,1.2104,1.2161,1.2072,1.2116,88.99999999999908,12.000000000000899,Wednesday,2,2006-W03
2006-01-19,1.2113,1.2127,1.2054,1.2098,72.99999999999862,-15.000000000000568,Thursday,3,2006-W03
2006-01-20,1.2098,1.2142,1.2042,1.2141,100.00000000000009,42.9999999999997,Friday,4,2006-W03
2006-01-23,1.2145,1.2314,1.214,1.2306,174.00000000000082,161.00000000000003,Monday,0,2006-W04
2006-01-24,1.23,1.2324,1.2259,1.2282,64.9999999999995,-18.000000000000238,Tuesday,1,2006-W04
2006-01-25,1.2275,1.2326,1.2238,1.2244,87.99999999999919,-31.000000000001027,Wednesday,2,2006-W04
2006-01-26,1.2243,1.227,1.22,1.2208,70.00000000000117,-34.999999999998366,Thursday,3,2006-W04
2006-01-27,1.2209,1.2236,1.2087,1.2105,148.99999999999915,-104.00000000000188,Friday,4,2006-W04
2006-01-30,1.2109,1.2117,1.2066,1.2091,51.000000000001044,-18.000000000000238,Monday,0,2006-W05
2006-01-31,1.2093,1.2192,1.208,1.2158,112.000000000001,64.9999999999995,Tuesday,1,2006-W05
2006-02-01,1.2153,1.2164,1.205,1.2068,113.99999999999855,-84.99999999999952,Wednesday,2,2006-W05
2006-02-02,1.2069,1.2111,1.2033,1.2094,78.00000000000028,24.999999999999467,Thursday,3,2006-W05
2006-02-03,1.2101,1.2114,1.197,1.2026,143.9999999999997,-75.00000000000063,Friday,4,2006-W05
2006-02-06,1.2039,1.2048,1.1948,1.1968,100.00000000000009,-70.99999999999883,Monday,0,2006-W06
2006-02-07,1.1962,1.2017,1.1945,1.1981,72.00000000000095,19.000000000000128,Tuesday,1,2006-W06
2006-02-08,1.1987,1.1996,1.1925,1.1965,71.00000000000107,-22.000000000002018,Wednesday,2,2006-W06
2006-02-09,1.1967,1.1997,1.1949,1.1981,47.999999999999154,13.999999999998458,Thursday,3,2006-W06
2006-02-10,1.1982,1.2026,1.1894,1.1902,131.99999999999878,-80.00000000000007,Friday,4,2006-W06
2006-02-13,1.1902,1.192,1.1879,1.1901,40.99999999999993,-0.9999999999998899,Monday,0,2006-W07
2006-02-14,1.1899,1.1925,1.1861,1.1918,63.999999999999616,19.000000000000128,Tuesday,1,2006-W07
2006-02-15,1.1918,1.1955,1.1871,1.1889,83.99999999999963,-28.999999999999027,Wednesday,2,2006-W07
2006-02-16,1.1892,1.191,1.1852,1.1906,58.00000000000027,14.000000000000679,Thursday,3,2006-W07
2006-02-17,1.1903,1.1945,1.1862,1.1937,82.99999999999974,34.000000000000696,Friday,4,2006-W07
2006-02-20,1.1934,1.1978,1.1925,1.194,53.000000000000824,5.999999999999339,Monday,0,2006-W08
2006-02-21,1.194,1.1944,1.1892,1.1916,51.999999999998714,-23.999999999999577,Tuesday,1,2006-W08
2006-02-22,1.1912,1.1931,1.1865,1.1912,65.99999999999939,0.0,Wednesday,2,2006-W08
2006-02-23,1.1915,1.1971,1.1894,1.1919,77.0000000000004,3.9999999999995595,Thursday,3,2006-W08
2006-02-24,1.1921,1.1937,1.1865,1.1876,71.99999999999874,-44.99999999999949,Friday,4,2006-W08
2006-02-27,1.1876,1.188,1.1827,1.1845,52.99999999999861,-30.999999999998806,Monday,0,2006-W09
2006-02-28,1.1846,1.1943,1.1836,1.1924,106.99999999999932,77.99999999999807,Tuesday,1,2006-W09
2006-03-01,1.1926,1.1977,1.1891,1.192,85.9999999999994,-6.00000000000156,Wednesday,2,2006-W09
2006-03-02,1.1919,1.2047,1.1916,1.204,131.0000000000011,121.0,Thursday,3,2006-W09
2006-03-03,1.2041,1.2053,1.1997,1.2042,56.0000000000005,0.9999999999998899,Friday,4,2006-W09
2006-03-06,1.2049,1.2094,1.1992,1.2017,101.99999999999987,-32.00000000000092,Monday,0,2006-W10
2006-03-07,1.2019,1.2025,1.1871,1.1887,153.99999999999858,-131.99999999999878,Tuesday,1,2006-W10
2006-03-08,1.1889,1.1944,1.1874,1.1929,69.99999999999895,40.000000000000036,Wednesday,2,2006-W10
2006-03-09,1.1927,1.1954,1.1906,1.1911,47.999999999999154,-16.00000000000046,Thursday,3,2006-W10
2006-03-10,1.1906,1.1928,1.1861,1.1919,67.0000000000015,12.999999999998568,Friday,4,2006-W10
2006-03-13,1.1917,1.1972,1.1913,1.1962,59.00000000000016,44.99999999999949,Monday,0,2006-W11
2006-03-14,1.1966,1.2034,1.1943,1.2012,91.00000000000108,45.999999999999375,Tuesday,1,2006-W11
2006-03-15,1.2017,1.2075,1.2008,1.2071,66.99999999999929,54.00000000000071,Wednesday,2,2006-W11
2006-03-16,1.2072,1.219,1.2039,1.2183,151.00000000000114,110.99999999999888,Thursday,3,2006-W11
2006-03-17,1.2178,1.2208,1.2144,1.219,64.00000000000183,12.000000000000899,Friday,4,2006-W11
2006-03-20,1.2184,1.2197,1.215,1.2164,46.99999999999926,-20.000000000000018,Monday,0,2006-W12
2006-03-21,1.216,1.2166,1.2079,1.2096,86.9999999999993,-63.999999999999616,Tuesday,1,2006-W12
2006-03-22,1.2096,1.2116,1.2067,1.2079,48.99999999999905,-17.000000000000348,Wednesday,2,2006-W12
2006-03-23,1.208,1.2083,1.1958,1.1971,124.99999999999956,-108.99999999999909,Thursday,3,2006-W12
2006-03-24,1.1971,1.2047,1.1954,1.2037,93.00000000000085,65.99999999999939,Friday,4,2006-W12
2006-03-27,1.2041,1.206,1.2007,1.2015,52.99999999999861,-25.999999999999357,Monday,0,2006-W13
2006-03-28,1.2012,1.2108,1.1995,1.2003,113.00000000000088,-9.00000000000123,Tuesday,1,2006-W13
2006-03-29,1.1999,1.205,1.1981,1.2028,69.00000000000128,29.000000000001247,Wednesday,2,2006-W13
2006-03-30,1.2029,1.2175,1.2026,1.2164,149.00000000000136,134.99999999999847,Thursday,3,2006-W13
2006-03-31,1.217,1.2179,1.2084,1.2118,95.00000000000064,-52.00000000000094,Friday,4,2006-W13
2006-04-03,1.2118,1.2151,1.2035,1.2139,116.00000000000054,20.999999999999908,Monday,0,2006-W14
2006-04-04,1.2139,1.2278,1.2123,1.2259,155.00000000000068,120.00000000000011,Tuesday,1,2006-W14
2006-04-05,1.2258,1.2306,1.2246,1.2289,60.00000000000006,31.000000000001027,Wednesday,2,2006-W14
2006-04-06,1.2297,1.2335,1.22,1.2229,135.00000000000068,-67.99999999999918,Thursday,3,2006-W14
2006-04-07,1.2227,1.223,1.2092,1.2095,138.00000000000034,-131.99999999999878,Friday,4,2006-W14
2006-04-10,1.2106,1.213,1.2077,1.2112,53.000000000000824,6.00000000000156,Monday,0,2006-W15
2006-04-11,1.2112,1.2156,1.2092,1.2143,63.999999999999616,30.999999999998806,Tuesday,1,2006-W15
2006-04-12,1.2149,1.217,1.2068,1.2105,101.99999999999987,-44.00000000000182,Wednesday,2,2006-W15
2006-04-13,1.2104,1.2135,1.2071,1.211,63.999999999999616,6.00000000000156,Thursday,3,2006-W15
2006-04-14,1.2118,1.2119,1.2102,1.2112,17.000000000000348,-5.999999999999339,Friday,4,2006-W15
2006-04-17,1.2123,1.229,1.2122,1.2251,168.00000000000148,128.00000000000145,Monday,0,2006-W16
2006-04-18,1.2254,1.236,1.2227,1.2344,133.0000000000009,89.99999999999898,Tuesday,1,2006-W16
2006-04-19,1.2353,1.2396,1.2288,1.2382,108.00000000000142,28.999999999999027,Wednesday,2,2006-W16
2006-04-20,1.2384,1.2384,1.229,1.2318,93.99999999999852,-65.99999999999939,Thursday,3,2006-W16
2006-04-21,1.2319,1.2361,1.2268,1.2344,93.00000000000085,24.999999999999467,Friday,4,2006-W16
2006-04-24,1.2373,1.2415,1.2334,1.2395,80.99999999999996,21.999999999999797,Monday,0,2006-W17
2006-04-25,1.2393,1.2442,1.2369,1.2432,72.99999999999862,39.00000000000014,Tuesday,1,2006-W17
2006-04-26,1.2432,1.2472,1.2387,1.2455,85.00000000000173,22.999999999999687,Wednesday,2,2006-W17
2006-04-27,1.2452,1.255,1.2407,1.2535,142.9999999999998,82.99999999999974,Thursday,3,2006-W17
2006-04-28,1.2536,1.2644,1.2523,1.2635,121.0,99.0000000000002,Friday,4,2006-W17
2006-05-01,1.2632,1.2693,1.2557,1.2587,136.00000000000057,-45.000000000001705,Monday,0,2006-W18
2006-05-02,1.259,1.2669,1.2562,1.2618,106.99999999999932,28.000000000001357,Tuesday,1,2006-W18
2006-05-03,1.2619,1.2672,1.2592,1.2633,80.00000000000007,14.000000000000679,Wednesday,2,2006-W18
2006-05-04,1.2635,1.2725,1.2574,1.2693,150.99999999999892,58.00000000000027,Thursday,3,2006-W18
2006-05-05,1.2698,1.2765,1.2677,1.2734,87.99999999999919,36.000000000000476,Friday,4,2006-W18
2006-05-08,1.2738,1.2788,1.2694,1.2712,93.99999999999852,-25.999999999999357,Monday,0,2006-W19
2006-05-09,1.271,1.2786,1.2664,1.2762,121.99999999999989,52.00000000000094,Tuesday,1,2006-W19
2006-05-10,1.2763,1.2834,1.2752,1.2787,82.00000000000207,23.999999999999577,Wednesday,2,2006-W19
2006-05-11,1.2786,1.2874,1.2688,1.2841,186.0000000000017,55.000000000000604,Thursday,3,2006-W19
2006-05-12,1.284,1.296,1.2833,1.2923,126.99999999999933,82.99999999999974,Friday,4,2006-W19
2006-05-15,1.2946,1.2973,1.2782,1.2795,190.99999999999895,-150.99999999999892,Monday,0,2006-W20
2006-05-16,1.2798,1.2869,1.2772,1.2862,97.00000000000043,63.999999999999616,Tuesday,1,2006-W20
2006-05-17,1.2862,1.2921,1.2703,1.2743,218.00000000000043,-119.00000000000021,Wednesday,2,2006-W20
2006-05-18,1.2749,1.286,1.2723,1.2847,137.00000000000045,98.00000000000031,Thursday,3,2006-W20
2006-05-19,1.2849,1.2874,1.2695,1.2778,179.00000000000028,-70.99999999999883,Friday,4,2006-W20
2006-05-22,1.2764,1.2888,1.2695,1.2868,192.99999999999872,103.99999999999964,Monday,0,2006-W21
2006-05-23,1.2869,1.2879,1.2808,1.282,71.00000000000107,-48.99999999999905,Tuesday,1,2006-W21
2006-05-24,1.2812,1.2893,1.2733,1.2756,159.99999999999793,-55.99999999999827,Wednesday,2,2006-W21
2006-05-25,1.2756,1.2819,1.275,1.2805,69.00000000000128,48.99999999999905,Thursday,3,2006-W21
2006-05-26,1.2807,1.2836,1.2702,1.273,134.0000000000008,-77.0000000000004,Friday,4,2006-W21
2006-05-29,1.2738,1.2771,1.272,1.2753,50.99999999999882,15.000000000000568,Monday,0,2006-W22
2006-05-30,1.2753,1.291,1.2745,1.2871,164.9999999999996,117.99999999999811,Tuesday,1,2006-W22
2006-05-31,1.2876,1.2906,1.2807,1.2812,99.0000000000002,-64.00000000000183,Wednesday,2,2006-W22
2006-06-01,1.281,1.2826,1.2725,1.2805,100.99999999999997,-4.999999999999449,Thursday,3,2006-W22
2006-06-02,1.2808,1.2942,1.2797,1.2924,144.99999999999957,116.00000000000054,Friday,4,2006-W22
2006-06-05,1.2937,1.2982,1.2906,1.2907,76.00000000000051,-30.000000000001137,Monday,0,2006-W23
2006-06-06,1.2906,1.2935,1.2811,1.2832,124.00000000000189,-74.00000000000074,Tuesday,1,2006-W23
2006-06-07,1.2832,1.2838,1.2762,1.2787,76.00000000000051,-44.99999999999949,Wednesday,2,2006-W23
2006-06-08,1.2792,1.2811,1.2627,1.2653,183.99999999999972,-138.999999999998,Thursday,3,2006-W23
2006-06-09,1.2652,1.2685,1.2598,1.2644,86.9999999999993,-8.00000000000134,Friday,4,2006-W23
2006-06-12,1.2625,1.2652,1.2568,1.259,84.00000000000185,-35.00000000000058,Monday,0,2006-W24
2006-06-13,1.2591,1.2617,1.2533,1.2538,83.99999999999963,-53.000000000000824,Tuesday,1,2006-W24
2006-06-14,1.2541,1.2649,1.2534,1.26,114.99999999999844,59.00000000000016,Wednesday,2,2006-W24
2006-06-15,1.2601,1.2662,1.2585,1.2637,77.0000000000004,36.000000000000476,Thursday,3,2006-W24
2006-06-16,1.2636,1.2673,1.2619,1.2645,54.00000000000071,8.999999999999009,Friday,4,2006-W24
2006-06-19,1.2649,1.2655,1.2554,1.2575,100.99999999999997,-73.99999999999851,Monday,0,2006-W25
2006-06-20,1.2576,1.262,1.254,1.2582,80.00000000000007,5.999999999999339,Tuesday,1,2006-W25
2006-06-21,1.258,1.2679,1.2579,1.2661,100.00000000000009,80.99999999999996,Wednesday,2,2006-W25
2006-06-22,1.2667,1.2682,1.2553,1.2582,128.99999999999912,-84.99999999999952,Thursday,3,2006-W25
2006-06-23,1.2581,1.2588,1.2481,1.2511,106.99999999999932,-69.99999999999895,Friday,4,2006-W25
2006-06-26,1.2517,1.2604,1.2505,1.2583,99.0000000000002,65.99999999999939,Monday,0,2006-W26
2006-06-27,1.2588,1.2621,1.2563,1.2578,58.00000000000027,-9.999999999998899,Tuesday,1,2006-W26
2006-06-28,1.2579,1.2587,1.2519,1.2556,67.99999999999918,-22.999999999999687,Wednesday,2,2006-W26
2006-06-29,1.2561,1.267,1.2522,1.2666,147.99999999999923,104.99999999999955,Thursday,3,2006-W26
2006-06-30,1.2665,1.2795,1.2659,1.2793,136.00000000000057,128.00000000000145,Friday,4,2006-W26
2006-07-03,1.2785,1.2825,1.2764,1.2805,60.99999999999994,20.000000000000018,Monday,0,2006-W27
2006-07-04,1.2802,1.2823,1.2788,1.2798,35.00000000000058,-3.9999999999995595,Tuesday,1,2006-W27
2006-07-05,1.2801,1.2839,1.271,1.2726,129.00000000000134,-75.00000000000063,Wednesday,2,2006-W27
2006-07-06,1.2722,1.2784,1.272,1.2781,63.999999999999616,59.00000000000016,Thursday,3,2006-W27
2006-07-07,1.2781,1.2865,1.2769,1.2812,96.00000000000053,30.999999999998806,Friday,4,2006-W27
2006-07-10,1.2818,1.282,1.2724,1.2732,96.00000000000053,-85.9999999999994,Monday,0,2006-W28
2006-07-11,1.2732,1.278,1.2708,1.2776,72.00000000000095,43.999999999999595,Tuesday,1,2006-W28
2006-07-12,1.2776,1.278,1.2678,1.2704,101.99999999999987,-72.00000000000095,Wednesday,2,2006-W28
2006-07-13,1.2703,1.2733,1.2668,1.2694,65.00000000000172,-8.999999999999009,Thursday,3,2006-W28
2006-07-14,1.2691,1.2699,1.2629,1.2652,70.00000000000117,-38.999999999997925,Friday,4,2006-W28
2006-07-17,1.2654,1.2658,1.2511,1.2519,146.99999999999935,-135.00000000000068,Monday,0,2006-W29
2006-07-18,1.2519,1.2561,1.2475,1.2507,85.9999999999994,-12.000000000000899,Tuesday,1,2006-W29
2006-07-19,1.2507,1.2611,1.2461,1.259,150.00000000000125,82.99999999999974,Wednesday,2,2006-W29
2006-07-20,1.2593,1.2655,1.259,1.263,65.00000000000172,36.999999999998145,Thursday,3,2006-W29
2006-07-21,1.2629,1.27,1.2627,1.2693,73.00000000000084,64.00000000000183,Friday,4,2006-W29
2006-07-24,1.2711,1.2712,1.2612,1.2635,100.00000000000009,-75.9999999999983,Monday,0,2006-W30
2006-07-25,1.2639,1.2673,1.2566,1.2581,107.00000000000153,-58.00000000000027,Tuesday,1,2006-W30
2006-07-26,1.258,1.2718,1.2561,1.2717,157.00000000000048,137.00000000000045,Wednesday,2,2006-W30
2006-07-27,1.2727,1.2773,1.2682,1.2701,91.00000000000108,-25.999999999999357,Thursday,3,2006-W30
2006-07-28,1.2703,1.2772,1.2663,1.2761,108.99999999999909,58.00000000000027,Friday,4,2006-W30
2006-07-31,1.2769,1.2785,1.2741,1.2769,43.999999999999595,0.0,Monday,0,2006-W31
2006-08-01,1.2769,1.2831,1.2722,1.2828,108.99999999999909,59.00000000000016,Tuesday,1,2006-W31
2006-08-02,1.2829,1.2837,1.2777,1.279,60.00000000000006,-39.00000000000014,Wednesday,2,2006-W31
2006-08-03,1.2791,1.2835,1.2743,1.2806,92.00000000000097,15.000000000000568,Thursday,3,2006-W31
2006-08-04,1.2806,1.2912,1.278,1.288,131.99999999999878,74.00000000000074,Friday,4,2006-W31
2006-08-07,1.2875,1.2895,1.2833,1.284,61.99999999999983,-35.00000000000058,Monday,0,2006-W32
2006-08-08,1.284,1.2895,1.2808,1.2837,87.00000000000152,-2.9999999999996696,Tuesday,1,2006-W32
2006-08-09,1.2837,1.2902,1.2766,1.2863,136.00000000000057,25.999999999999357,Wednesday,2,2006-W32
2006-08-10,1.2863,1.2916,1.2749,1.2796,167.0000000000016,-66.99999999999929,Thursday,3,2006-W32
2006-08-11,1.2795,1.28,1.2716,1.2728,83.99999999999963,-67.0000000000015,Friday,4,2006-W32
2006-08-14,1.2726,1.2765,1.2709,1.2717,56.0000000000005,-8.999999999999009,Monday,0,2006-W33
2006-08-15,1.2716,1.2805,1.2698,1.2789,106.99999999999932,72.99999999999862,Tuesday,1,2006-W33
2006-08-16,1.2789,1.2866,1.2771,1.2844,95.00000000000064,55.000000000000604,Wednesday,2,2006-W33
2006-08-17,1.2843,1.2888,1.2815,1.2831,72.99999999999862,-12.000000000000899,Thursday,3,2006-W33
2006-08-18,1.2832,1.2847,1.2783,1.283,63.999999999999616,-1.9999999999997797,Friday,4,2006-W33
2006-08-21,1.2828,1.2942,1.2826,1.2894,116.00000000000054,66.00000000000162,Monday,0,2006-W34
2006-08-22,1.2896,1.29,1.2785,1.2804,115.00000000000065,-92.00000000000097,Tuesday,1,2006-W34
2006-08-23,1.2806,1.2853,1.2778,1.2789,75.00000000000063,-17.000000000000348,Wednesday,2,2006-W34
2006-08-24,1.2791,1.2845,1.2751,1.2766,94.00000000000075,-24.999999999999467,Thursday,3,2006-W34
2006-08-25,1.2769,1.2785,1.2728,1.2756,57.000000000000384,-12.999999999998568,Friday,4,2006-W34
2006-08-28,1.2768,1.2824,1.2757,1.278,66.99999999999929,12.000000000000899,Monday,0,2006-W35
2006-08-29,1.2779,1.284,1.2753,1.2825,86.9999999999993,45.999999999999375,Tuesday,1,2006-W35
2006-08-30,1.2824,1.2856,1.2813,1.2835,42.9999999999997,11.000000000001009,Wednesday,2,2006-W35
2006-08-31,1.2838,1.288,1.2788,1.2816,92.00000000000097,-21.999999999999797,Thursday,3,2006-W35
2006-09-01,1.2811,1.2848,1.2758,1.2841,89.99999999999898,30.000000000001137,Friday,4,2006-W35
2006-09-04,1.2844,1.2876,1.2841,1.2872,35.00000000000058,27.999999999999137,Monday,0,2006-W36
2006-09-05,1.2873,1.2873,1.2798,1.2818,75.00000000000063,-55.000000000000604,Tuesday,1,2006-W36
2006-09-06,1.2817,1.2833,1.2773,1.2806,60.00000000000006,-11.000000000001009,Wednesday,2,2006-W36
2006-09-07,1.2807,1.2831,1.2709,1.2732,121.99999999999989,-74.99999999999841,Thursday,3,2006-W36
2006-09-08,1.2731,1.2741,1.2654,1.2678,86.9999999999993,-52.99999999999861,Friday,4,2006-W36
2006-09-11,1.2673,1.2743,1.2651,1.2704,92.00000000000097,30.999999999998806,Monday,0,2006-W37
2006-09-12,1.2704,1.2737,1.2673,1.2689,63.999999999999616,-15.000000000000568,Tuesday,1,2006-W37
2006-09-13,1.2689,1.272,1.2667,1.2693,53.000000000000824,4.00000000000178,Wednesday,2,2006-W37
2006-09-14,1.2695,1.2756,1.2678,1.2726,78.00000000000028,30.999999999998806,Thursday,3,2006-W37
2006-09-15,1.2725,1.2737,1.2634,1.2664,102.99999999999976,-60.99999999999994,Friday,4,2006-W37
