week_key,high_day_name,high_dow,low_day_name,low_dow,weekly_range,weekly_return,high_first,low_first,same_day,distance,bullish
2023-W42,Thursday,3,Monday,0,113.80000000000167,84.40000000000003,False,True,False,3,True
2023-W43,Tuesday,1,Thursday,3,172.09999999999948,-29.300000000000992,True,False,False,2,False
2023-W44,Friday,4,Wednesday,2,229.9999999999991,164.10000000000036,False,True,False,2,True
2023-W45,Monday,0,Friday,4,100.19999999999918,-38.399999999998435,True,False,False,4,False
2023-W46,Friday,4,Monday,0,249.8,232.00000000000108,False,True,False,4,True
2023-W47,Tuesday,1,Wednesday,2,112.90000000000022,24.599999999999067,True,False,False,1,True
2023-W48,Wednesday,2,Friday,4,188.3999999999997,-64.9999999999995,True,False,False,2,False
2023-W49,Monday,0,Friday,4,171.20000000000024,-117.89999999999966,True,False,False,4,False
2023-W50,Thursday,3,Monday,0,267.6999999999996,133.0000000000009,False,True,False,3,True
2023-W51,Friday,4,Monday,0,148.0999999999999,116.19999999999963,False,True,False,4,True
2023-W52,Thursday,3,Monday,0,146.1000000000001,25.299999999999212,False,True,False,3,True
2024-W01,Tuesday,1,Tuesday,1,700.7000000000007,-689.6000000000013,False,False,True,0,False
2024-W02,Thursday,3,Tuesday,1,89.70000000000144,9.699999999999154,False,True,False,2,True
2024-W03,Monday,0,Wednesday,2,122.99999999999977,-52.00000000000094,True,False,False,2,False
2024-W04,Wednesday,2,Friday,4,119.49999999999905,-40.19999999999912,True,False,False,2,False
2024-W05,Friday,4,Thursday,3,117.49999999999928,-61.9000000000014,False,True,False,1,False
2024-W06,Friday,4,Tuesday,1,72.60000000000045,-3.300000000001635,False,True,False,3,False
2024-W07,Monday,0,Wednesday,2,110.59999999999847,-1.7999999999984695,True,False,False,2,False
2024-W08,Thursday,3,Tuesday,1,126.69999999999959,45.59999999999897,False,True,False,2,True
2024-W09,Tuesday,1,Thursday,3,70.09999999999961,4.999999999999449,True,False,False,2,True
2024-W10,Friday,4,Monday,0,146.20000000000078,103.40000000000016,False,True,False,4,True
2024-W11,Wednesday,2,Friday,4,90.79999999999977,-50.700000000001296,True,False,False,2,False
2024-W12,Thursday,3,Friday,4,140.89999999999935,-80.99999999999996,True,False,False,1,False
2024-W13,Tuesday,1,Friday,4,96.49999999999936,-17.599999999999838,True,False,False,3,False
2024-W14,Thursday,3,Tuesday,1,151.90000000000038,47.000000000001485,False,True,False,2,True
2024-W15,Tuesday,1,Friday,4,262.40000000000043,-196.1999999999997,True,False,False,3,False
2024-W16,Thursday,3,Tuesday,1,88.99999999999908,17.400000000000748,False,True,False,2,True
2024-W17,Friday,4,Monday,0,128.8,41.59999999999941,False,True,False,4,True
2024-W18,Friday,4,Wednesday,2,162.9999999999998,69.59999999999854,False,True,False,2,True
2024-W19,Monday,0,Thursday,3,66.8000000000002,9.399999999999409,True,False,False,3,True
2024-W20,Thursday,3,Monday,0,129.09999999999977,95.30000000000038,False,True,False,3,True
2024-W21,Monday,0,Thursday,3,79.59999999999967,-20.400000000000418,True,False,False,3,False
2024-W22,Tuesday,1,Thursday,3,100.70000000000023,0.0,True,False,False,2,False
2024-W23,Tuesday,1,Friday,4,116.69999999999847,-44.49999999999843,True,False,False,3,False
2024-W24,Wednesday,2,Friday,4,184.50000000000077,-75.80000000000142,True,False,False,2,False
2024-W25,Tuesday,1,Friday,4,90.50000000000003,-10.999999999998789,True,False,False,3,False
2024-W26,Monday,0,Wednesday,2,80.29999999999981,27.000000000001467,True,False,False,2,True
2024-W27,Friday,4,Tuesday,1,132.6000000000005,93.20000000000218,False,True,False,3,True
2024-W28,Friday,4,Monday,0,111.49999999999993,103.99999999999964,False,True,False,4,True
2024-W29,Wednesday,2,Tuesday,1,76.49999999999935,-7.299999999998974,False,True,False,1,False
2024-W30,Monday,0,Wednesday,2,77.10000000000106,-31.400000000001427,True,False,False,2,False
2024-W31,Friday,4,Thursday,3,149.0999999999998,54.499999999999545,False,True,False,1,True
2024-W32,Monday,0,Thursday,3,127.39999999999974,-5.800000000000249,True,False,False,3,False
2024-W33,Wednesday,2,Monday,0,137.3000000000002,106.89999999999867,False,True,False,2,True
2024-W34,Friday,4,Monday,0,178.09999999999883,164.50000000000077,False,True,False,4,True
2024-W35,Monday,0,Friday,4,157.7000000000006,-139.80000000000103,True,False,False,4,False
2024-W36,Friday,4,Tuesday,1,129.3000000000011,36.300000000000225,False,True,False,3,True
2024-W37,Friday,4,Wednesday,2,99.800000000001,-4.899999999998794,False,True,False,2,False
2024-W38,Wednesday,2,Thursday,3,120.8000000000009,86.90000000000086,True,False,False,1,True
2024-W39,Wednesday,2,Monday,0,130.90000000000046,3.900000000001125,False,True,False,2,True
2024-W40,Monday,0,Friday,4,257.6999999999985,-184.29999999999947,True,False,False,4,False
2024-W41,Tuesday,1,Thursday,3,97.09999999999886,-26.700000000001722,True,False,False,2,False
2024-W42,Monday,0,Thursday,3,125.60000000000127,-65.50000000000055,True,False,False,3,False
2024-W43,Monday,0,Wednesday,2,110.50000000000004,-65.99999999999939,True,False,False,2,False
2024-W44,Friday,4,Tuesday,1,136.8999999999998,38.899999999999494,False,True,False,3,True
2024-W45,Wednesday,2,Wednesday,2,254.49999999999972,-159.59999999999974,False,False,True,0,False
2024-W46,Monday,0,Thursday,3,231.69999999999914,-169.89999999999839,True,False,False,3,False
2024-W47,Wednesday,2,Friday,4,277.19999999999965,-108.69999999999935,True,False,False,2,False
2024-W48,Friday,4,Tuesday,1,172.09999999999948,94.19999999999985,False,True,False,3,True
2024-W49,Friday,4,Monday,0,169.0999999999998,-3.8000000000004697,False,True,False,4,False
2024-W50,Monday,0,Friday,4,141.29999999999976,-52.69999999999886,True,False,False,4,False
2024-W51,Tuesday,1,Friday,4,191.40000000000157,-60.00000000000006,True,False,False,3,False
2024-W52,Monday,0,Tuesday,1,61.69999999999787,-8.300000000001084,True,False,False,1,False
2025-W01,Monday,0,Thursday,3,1565.3000000000006,1395.200000000001,True,False,False,3,True
2025-W02,Monday,0,Friday,4,224.000000000002,-61.49999999999878,True,False,False,4,False
2025-W03,Wednesday,2,Monday,0,177.1999999999996,35.29999999999811,False,True,False,2,True
2025-W04,Friday,4,Monday,0,255.0000000000008,212.7000000000012,False,True,False,4,True
2025-W05,Monday,0,Friday,4,183.39999999999802,-116.1000000000012,True,False,False,4,False
2025-W06,Wednesday,2,Monday,0,232.09999999999954,93.30000000000061,False,True,False,2,True
2025-W07,Friday,4,Monday,0,230.09999999999974,199.49999999999912,False,True,False,4,True
2025-W08,Monday,0,Wednesday,2,105.3000000000015,-28.799999999999937,True,False,False,2,False
2025-W09,Wednesday,2,Friday,4,168.99999999999915,-95.9000000000021,True,False,False,2,False
2025-W10,Friday,4,Monday,0,500.1000000000011,435.6000000000004,False,True,False,4,True
2025-W11,Tuesday,1,Monday,0,141.99999999999991,41.29999999999967,False,True,False,1,True
2025-W12,Tuesday,1,Friday,4,157.49999999999932,-68.79999999999997,True,False,False,3,False
2025-W13,Monday,0,Thursday,3,125.10000000000021,7.0000000000014495,True,False,False,3,True
2025-W14,Thursday,3,Tuesday,1,367.99999999999943,134.50000000000185,False,True,False,2,True
2025-W15,Friday,4,Monday,0,594.3999999999994,465.9999999999998,False,True,False,4,True
2025-W16,Monday,0,Tuesday,1,160.49999999999898,79.29999999999993,True,False,False,1,True
2025-W17,Monday,0,Wednesday,2,265.1999999999988,-31.799999999999606,True,False,False,2,False
2025-W18,Monday,0,Thursday,3,159.0999999999987,-69.00000000000128,True,False,False,3,False
2025-W19,Tuesday,1,Friday,4,184.40000000000012,-52.69999999999886,True,False,False,3,False
2025-W20,Wednesday,2,Monday,0,200.39999999999836,-28.799999999999937,False,True,False,2,False
2025-W21,Friday,4,Monday,0,204.29999999999947,184.29999999999947,False,True,False,4,True
2025-W22,Monday,0,Thursday,3,208.2000000000006,-16.399999999998638,True,False,False,3,False
2025-W23,Thursday,3,Monday,0,151.30000000000086,49.600000000000755,False,True,False,3,True
2025-W24,Thursday,3,Tuesday,1,258.20000000000175,150.50000000000009,False,True,False,2,True
2025-W25,Monday,0,Thursday,3,168.60000000000096,-11.999999999998678,True,False,False,3,False
2025-W26,Friday,4,Monday,0,300.59999999999974,256.0000000000007,False,True,False,4,True
2025-W27,Tuesday,1,Monday,0,122.29999999999963,43.199999999998795,False,True,False,1,True
2025-W28,Monday,0,Thursday,3,127.79999999999791,-94.09999999999918,True,False,False,3,False
2025-W29,Wednesday,2,Thursday,3,164.60000000000142,-45.100000000000136,True,False,False,1,False
2025-W30,Thursday,3,Monday,0,174.1999999999999,115.99999999999832,False,True,False,3,True
2025-W31,Monday,0,Friday,4,378.4999999999994,-172.1999999999979,True,False,False,4,False
2025-W32,Thursday,3,Tuesday,1,170.89999999999827,45.80000000000028,False,True,False,2,True
2025-W33,Wednesday,2,Monday,0,140.1000000000008,58.20000000000158,False,True,False,2,True
2025-W34,Friday,4,Friday,4,159.7000000000004,4.699999999999704,False,False,True,0,True
2025-W35,Monday,0,Wednesday,2,151.90000000000038,-37.69999999999829,True,False,False,2,False
2025-W36,Friday,4,Wednesday,2,151.20000000000022,20.600000000001728,False,True,False,2,True
2025-W37,Tuesday,1,Thursday,3,121.0,19.000000000000128,True,False,False,2,True
2025-W38,Wednesday,2,Monday,0,202.59999999999945,10.200000000000209,False,True,False,2,True
2025-W39,Tuesday,1,Thursday,3,174.50000000000188,-44.39999999999999,True,False,False,2,False
2025-W40,Wednesday,2,Thursday,3,95.60000000000014,39.600000000001856,True,False,False,1,True
2025-W41,Monday,0,Thursday,3,188.70000000000164,-106.00000000000165,True,False,False,3,False
2025-W42,Friday,4,Tuesday,1,185.9999999999995,37.0999999999988,False,True,False,3,True
2025-W43,Monday,0,Wednesday,2,98.5999999999998,-35.89999999999982,True,False,False,2,False
2025-W44,Tuesday,1,Friday,4,147.20000000000067,-92.4999999999998,True,False,False,3,False
2025-W45,Friday,4,Wednesday,2,122.29999999999963,36.19999999999956,False,True,False,2,True
2025-W46,Thursday,3,Monday,0,114.99999999999844,60.99999999999994,False,True,False,3,True
2025-W47,Monday,0,Friday,4,133.49999999999972,-98.79999999999889,True,False,False,4,False
2025-W48,Thursday,3,Monday,0,111.39999999999928,84.49999999999847,False,True,False,3,True
2025-W49,Thursday,3,Monday,0,92.60000000000046,44.800000000000395,False,True,False,3,True
2025-W50,Thursday,3,Tuesday,1,147.80000000000015,102.29999999999961,False,True,False,2,True
2025-W51,Tuesday,1,Friday,4,101.89999999999921,-25.500000000000522,True,False,False,3,False
2025-W52,Wednesday,2,Monday,0,102.10000000000052,53.10000000000148,False,True,False,2,True
