week_key,high_day,high_dow,high_day_name,low_day,low_dow,low_day_name,weekly_range_pips,high_first,low_first,same_day,year,weekly_return,bullish
2017-W38,2017-09-19,1,Tuesday,2017-09-24,6,Sunday,200.79999999999876,True,False,False,2017,-103.2999999999995,False
2017-W39,2017-09-25,0,Monday,2017-09-26,1,Tuesday,144.4000000000001,True,False,False,2017,-115.00000000000065,False
2017-W40,2017-10-03,1,Tuesday,2017-10-05,3,Thursday,118.40000000000073,True,False,False,2017,8.799999999999919,True
2017-W41,2017-10-11,2,Wednesday,2017-10-09,0,Monday,141.99999999999991,False,True,False,2017,55.49999999999944,True
2017-W42,2017-10-18,2,Wednesday,2017-10-22,6,Sunday,132.99999999999866,True,False,False,2017,-46.99999999999926,False
2017-W43,2017-10-25,2,Wednesday,2017-10-26,3,Thursday,262.2999999999997,True,False,False,2017,-98.49999999999915,False
2017-W44,2017-11-02,3,Thursday,2017-11-05,6,Sunday,109.99999999999899,True,False,False,2017,-39.80000000000095,False
2017-W45,2017-11-09,3,Thursday,2017-11-06,0,Monday,123.59999999999927,False,True,False,2017,57.800000000001184,True
2017-W46,2017-11-14,1,Tuesday,2017-11-13,0,Monday,199.29999999999782,False,True,False,2017,64.9999999999995,True
2017-W47,2017-11-26,6,Sunday,2017-11-20,0,Monday,248.1,False,True,False,2017,165.50000000000065,True
2017-W48,2017-11-30,3,Thursday,2017-11-29,2,Wednesday,131.4000000000015,False,True,False,2017,-32.300000000000665,False
2017-W49,2017-12-04,0,Monday,2017-12-07,3,Thursday,146.69999999999962,True,False,False,2017,-96.49999999999936,False
2017-W50,2017-12-13,2,Wednesday,2017-12-11,0,Monday,144.89999999999893,False,True,False,2017,12.399999999999078,True
2017-W51,2017-12-19,1,Tuesday,2017-12-18,0,Monday,125.2999999999993,False,True,False,2017,79.79999999999876,True
2017-W52,2017-12-28,3,Thursday,2017-12-25,0,Monday,179.10000000000093,False,True,False,2017,132.70000000000115,True
2018-W01,2018-01-03,2,Wednesday,2018-01-07,6,Sunday,133.2,True,False,False,2018,-38.000000000000256,False
2018-W02,2018-01-14,6,Sunday,2018-01-08,0,Monday,380.80000000000115,False,True,False,2018,295.6000000000003,True
2018-W03,2018-01-16,1,Tuesday,2018-01-17,2,Wednesday,158.4999999999992,True,False,False,2018,-3.9999999999995595,False
2018-W04,2018-01-24,2,Wednesday,2018-01-22,0,Monday,314.4999999999998,False,True,False,2018,123.10000000000043,True
2018-W05,2018-01-31,2,Wednesday,2018-01-29,0,Monday,187.30000000000135,False,True,False,2018,-15.800000000001369,False
2018-W06,2018-02-05,0,Monday,2018-02-08,3,Thursday,228.90000000000077,True,False,False,2018,-75.09999999999906,False
2018-W07,2018-02-15,3,Thursday,2018-02-13,1,Tuesday,279.00000000000034,False,True,False,2018,116.7000000000007,True
2018-W08,2018-02-19,0,Monday,2018-02-21,2,Wednesday,152.3999999999992,True,False,False,2018,-88.69999999999933,False
2018-W09,2018-03-04,6,Sunday,2018-02-28,2,Wednesday,209.19999999999828,False,True,False,2018,19.599999999999618,True
2018-W10,2018-03-07,2,Wednesday,2018-03-08,3,Thursday,172.7999999999996,True,False,False,2018,-1.80000000000069,False
2018-W11,2018-03-13,1,Tuesday,2018-03-18,6,Sunday,154.39999999999898,True,False,False,2018,1.5999999999993797,True
2018-W12,2018-03-25,6,Sunday,2018-03-20,1,Tuesday,222.2000000000013,False,True,False,2018,108.69999999999935,True
2018-W13,2018-03-26,0,Monday,2018-04-01,6,Sunday,194.19999999999993,True,False,False,2018,-141.7999999999986,False
2018-W14,2018-04-02,0,Monday,2018-04-05,3,Thursday,121.10000000000065,True,False,False,2018,19.899999999999363,True
2018-W15,2018-04-10,1,Tuesday,2018-04-11,2,Wednesday,96.29999999999805,True,False,False,2018,60.00000000000006,True
2018-W16,2018-04-16,0,Monday,2018-04-22,6,Sunday,216.30000000000038,True,False,False,2018,-170.09999999999968,False
2018-W17,2018-04-23,0,Monday,2018-04-26,3,Thursday,189.50000000000023,True,False,False,2018,-130.69999999999914,False
2018-W18,2018-04-30,0,Monday,2018-05-06,6,Sunday,186.2000000000008,True,False,False,2018,-154.09999999999923,False
2018-W19,2018-05-13,6,Sunday,2018-05-08,1,Tuesday,173.49999999999977,False,True,False,2018,5.399999999999849,True
2018-W20,2018-05-14,0,Monday,2018-05-20,6,Sunday,221.59999999999957,True,False,False,2018,-134.90000000000003,False
2018-W21,2018-05-21,0,Monday,2018-05-27,6,Sunday,222.29999999999973,True,False,False,2018,-166.69999999999962,False
2018-W22,2018-06-03,6,Sunday,2018-05-28,0,Monday,234.3000000000006,False,True,False,2018,74.69999999999865,True
2018-W23,2018-06-06,2,Wednesday,2018-06-04,0,Monday,187.29999999999913,False,True,False,2018,85.70000000000189,True
2018-W24,2018-06-13,2,Wednesday,2018-06-14,3,Thursday,308.3999999999998,True,False,False,2018,-159.3,False
2018-W25,2018-06-24,6,Sunday,2018-06-20,2,Wednesday,204.69999999999987,False,True,False,2018,80.79999999999865,True
2018-W26,2018-06-25,0,Monday,2018-06-27,2,Wednesday,192.99999999999872,True,False,False,2018,-63.49999999999856,False
2018-W27,2018-07-08,6,Sunday,2018-07-02,0,Monday,170.39999999999944,False,True,False,2018,111.79999999999967,True
2018-W28,2018-07-09,0,Monday,2018-07-12,3,Thursday,149.7000000000015,True,False,False,2018,-38.3,False
2018-W29,2018-07-22,6,Sunday,2018-07-18,2,Wednesday,175.09999999999914,False,True,False,2018,-18.799999999998818,False
2018-W30,2018-07-25,2,Wednesday,2018-07-26,3,Thursday,123.29999999999953,True,False,False,2018,13.300000000000534,True
2018-W31,2018-07-30,0,Monday,2018-08-05,6,Sunday,215.69999999999868,True,False,False,2018,-150.3999999999994,False
2018-W32,2018-08-07,1,Tuesday,2018-08-12,6,Sunday,263.0999999999983,True,False,False,2018,-142.9999999999998,False
2018-W33,2018-08-19,6,Sunday,2018-08-14,1,Tuesday,183.89999999999907,False,True,False,2018,69.09999999999971,True
2018-W34,2018-08-26,6,Sunday,2018-08-20,0,Monday,214.79999999999944,False,True,False,2018,198.59999999999988,True
2018-W35,2018-08-27,0,Monday,2018-08-30,3,Thursday,148.7000000000016,True,False,False,2018,-59.70000000000031,False
2018-W36,2018-09-05,2,Wednesday,2018-09-09,6,Sunday,132.99999999999866,True,False,False,2018,-26.89999999999859,False
2018-W37,2018-09-13,3,Thursday,2018-09-10,0,Monday,156.10000000000124,False,True,False,2018,92.40000000000137,True
2018-W38,2018-09-23,6,Sunday,2018-09-18,1,Tuesday,164.8000000000005,False,True,False,2018,66.2000000000007,True
2018-W39,2018-09-25,1,Tuesday,2018-09-30,6,Sunday,234.49999999999972,True,False,False,2018,-168.90000000000072,False
2018-W40,2018-10-02,1,Tuesday,2018-10-07,6,Sunday,133.49999999999972,True,False,False,2018,-86.3999999999998,False
2018-W41,2018-10-11,3,Thursday,2018-10-08,0,Monday,178.2000000000017,False,True,False,2018,88.59999999999869,True
2018-W42,2018-10-15,0,Monday,2018-10-18,3,Thursday,187.9999999999993,True,False,False,2018,-114.19999999999986,False
2018-W43,2018-10-22,0,Monday,2018-10-25,3,Thursday,157.6999999999984,True,False,False,2018,-91.20000000000017,False
2018-W44,2018-11-01,3,Thursday,2018-10-30,1,Tuesday,153.90000000000015,False,True,False,2018,34.30000000000044,True
2018-W45,2018-11-06,1,Tuesday,2018-11-11,6,Sunday,284.2000000000011,True,False,False,2018,-188.80000000000007,False
2018-W46,2018-11-18,6,Sunday,2018-11-12,0,Monday,248.3000000000013,False,True,False,2018,234.40000000000128,True
2018-W47,2018-11-19,0,Monday,2018-11-25,6,Sunday,147.5000000000004,True,False,False,2018,-125.59999999999904,False
2018-W48,2018-11-28,2,Wednesday,2018-11-27,1,Tuesday,134.39999999999895,False,True,False,2018,25.600000000001177,True
2018-W49,2018-12-09,6,Sunday,2018-12-04,1,Tuesday,131.99999999999878,False,True,False,2018,3.1999999999987594,True
2018-W50,2018-12-10,0,Monday,2018-12-13,3,Thursday,130.30000000000098,True,False,False,2018,-7.300000000001194,False
2018-W51,2018-12-19,2,Wednesday,2018-12-17,0,Monday,149.3000000000011,False,True,False,2018,51.399999999999224,True
2018-W52,2018-12-27,3,Thursday,2018-12-25,1,Tuesday,129.90000000000057,False,True,False,2018,66.79999999999797,True
2019-W01,2019-01-01,1,Tuesday,2019-01-02,2,Wednesday,187.50000000000045,True,False,False,2019,14.199999999999768,True
2019-W02,2019-01-09,2,Wednesday,2019-01-07,0,Monday,147.5000000000004,False,True,False,2019,-6.099999999999994,False
2019-W03,2019-01-14,0,Monday,2019-01-17,3,Thursday,136.39999999999876,True,False,False,2019,-102.10000000000052,False
2019-W04,2019-01-27,6,Sunday,2019-01-23,2,Wednesday,154.4000000000012,False,True,False,2019,61.299999999999685,True
2019-W05,2019-01-30,2,Wednesday,2019-01-29,1,Tuesday,107.90000000000077,False,True,False,2019,9.599999999998499,True
2019-W06,2019-02-04,0,Monday,2019-02-10,6,Sunday,173.20000000000002,True,False,False,2019,-159.8999999999995,False
2019-W07,2019-02-12,1,Tuesday,2019-02-14,3,Thursday,107.39999999999972,True,False,False,2019,32.90000000000015,True
2019-W08,2019-02-19,1,Tuesday,2019-02-18,0,Monday,95.60000000000014,False,True,False,2019,48.90000000000061,True
2019-W09,2019-02-27,2,Wednesday,2019-03-03,6,Sunday,110.69999999999914,True,False,False,2019,-17.599999999999838,False
2019-W10,2019-03-04,0,Monday,2019-03-06,2,Wednesday,164.4000000000001,True,False,False,2019,-90.59999999999846,False
2019-W11,2019-03-17,6,Sunday,2019-03-11,0,Monday,111.70000000000124,False,True,False,2019,86.49999999999824,True
2019-W12,2019-03-19,1,Tuesday,2019-03-21,3,Thursday,174.7999999999994,True,False,False,2019,-22.400000000000198,False
2019-W13,2019-03-25,0,Monday,2019-03-31,6,Sunday,121.99999999999989,True,False,False,2019,-100.79999999999868,False
2019-W14,2019-04-07,6,Sunday,2019-04-01,0,Monday,90.79999999999977,False,True,False,2019,49.600000000000755,True
2019-W15,2019-04-11,3,Thursday,2019-04-09,1,Tuesday,94.49999999999959,False,True,False,2019,42.60000000000153,True
2019-W16,2019-04-16,1,Tuesday,2019-04-17,2,Wednesday,97.59999999999991,True,False,False,2019,-46.39999999999978,False
2019-W17,2019-04-22,0,Monday,2019-04-25,3,Thursday,150.09999999999968,True,False,False,2019,-71.39999999999924,False
2019-W18,2019-04-30,1,Tuesday,2019-05-02,3,Thursday,129.70000000000147,True,False,False,2019,12.599999999998168,True
2019-W19,2019-05-12,6,Sunday,2019-05-06,0,Monday,96.89999999999976,False,True,False,2019,23.600000000001398,True
2019-W20,2019-05-13,0,Monday,2019-05-19,6,Sunday,93.30000000000061,True,False,False,2019,-55.600000000000094,False
2019-W21,2019-05-26,6,Sunday,2019-05-22,2,Wednesday,108.09999999999987,False,True,False,2019,25.800000000000267,True
2019-W22,2019-06-02,6,Sunday,2019-05-29,2,Wednesday,145.90000000000103,False,True,False,2019,50.39999999999934,True
2019-W23,2019-06-06,3,Thursday,2019-06-05,2,Wednesday,146.90000000000092,False,True,False,2019,69.90000000000052,True
2019-W24,2019-06-11,1,Tuesday,2019-06-13,3,Thursday,141.0,True,False,False,2019,-93.0999999999993,False
2019-W25,2019-06-23,6,Sunday,2019-06-17,0,Monday,222.59999999999945,False,True,False,2019,180.00000000000017,True
2019-W26,2019-06-24,0,Monday,2019-06-30,6,Sunday,130.89999999999824,True,False,False,2019,-112.80000000000179,False
2019-W27,2019-07-01,0,Monday,2019-07-07,6,Sunday,114.60000000000025,True,False,False,2019,-70.79999999999976,False
2019-W28,2019-07-10,2,Wednesday,2019-07-08,0,Monday,92.40000000000137,False,True,False,2019,43.5999999999992,True
2019-W29,2019-07-18,3,Thursday,2019-07-16,1,Tuesday,82.30000000000182,False,True,False,2019,-47.999999999999154,False
2019-W30,2019-07-22,0,Monday,2019-07-24,2,Wednesday,108.29999999999896,True,False,False,2019,-64.9999999999995,False
2019-W31,2019-08-04,6,Sunday,2019-07-31,2,Wednesday,186.1999999999986,False,True,False,2019,59.00000000000016,True
2019-W32,2019-08-05,0,Monday,2019-08-11,6,Sunday,87.8000000000001,True,False,False,2019,9.700000000001374,True
2019-W33,2019-08-12,0,Monday,2019-08-15,3,Thursday,162.29999999999967,True,False,False,2019,-135.0999999999991,False
2019-W34,2019-08-25,6,Sunday,2019-08-22,3,Thursday,112.30000000000074,False,True,False,2019,23.499999999998522,True
2019-W35,2019-08-26,0,Monday,2019-09-01,6,Sunday,157.8999999999997,True,False,False,2019,-132.2000000000001,False
2019-W36,2019-09-04,2,Wednesday,2019-09-02,0,Monday,158.7000000000005,False,True,False,2019,79.29999999999993,True
2019-W37,2019-09-12,3,Thursday,2019-09-11,2,Wednesday,182.59999999999943,False,True,False,2019,-48.30000000000112,False
2019-W38,2019-09-17,1,Tuesday,2019-09-22,6,Sunday,109.3999999999995,True,False,False,2019,-5.899999999998684,False
2019-W39,2019-09-23,0,Monday,2019-09-29,6,Sunday,139.29999999999998,True,False,False,2019,-93.60000000000035,False
2019-W40,2019-10-06,6,Sunday,2019-09-30,0,Monday,121.39999999999817,False,True,False,2019,71.20000000000016,True
2019-W41,2019-10-10,3,Thursday,2019-10-07,0,Monday,121.70000000000014,False,True,False,2019,54.499999999999545,True
2019-W42,2019-10-20,6,Sunday,2019-10-14,0,Monday,188.09999999999994,False,True,False,2019,123.69999999999992,True
2019-W43,2019-10-23,2,Wednesday,2019-10-24,3,Thursday,89.79999999999988,True,False,False,2019,-49.5000000000001,False
2019-W44,2019-10-30,2,Wednesday,2019-10-28,0,Monday,101.99999999999987,False,True,False,2019,27.800000000000047,True
2019-W45,2019-11-04,0,Monday,2019-11-10,6,Sunday,123.79999999999836,True,False,False,2019,-94.60000000000024,False
2019-W46,2019-11-17,6,Sunday,2019-11-13,2,Wednesday,100.89999999999932,False,True,False,2019,39.5000000000012,True
2019-W47,2019-11-20,2,Wednesday,2019-11-24,6,Sunday,93.40000000000126,True,False,False,2019,-58.50000000000133,False
2019-W48,2019-12-01,6,Sunday,2019-11-28,3,Thursday,109.6000000000008,False,True,False,2019,66.89999999999863,True
2019-W49,2019-12-03,1,Tuesday,2019-12-05,3,Thursday,76.30000000000025,True,False,False,2019,-14.700000000000824,False
2019-W50,2019-12-12,3,Thursday,2019-12-09,0,Monday,136.8999999999998,False,True,False,2019,79.70000000000033,True
2019-W51,2019-12-16,0,Monday,2019-12-19,3,Thursday,108.39999999999961,True,False,False,2019,-53.7999999999994,False
2019-W52,2019-12-29,6,Sunday,2019-12-23,0,Monday,151.69999999999905,False,True,False,2019,108.99999999999909,True
2020-W01,2019-12-30,0,Monday,2020-01-02,3,Thursday,114.19999999999986,True,False,False,2020,-1.7000000000000348,False
2020-W02,2020-01-06,0,Monday,2020-01-09,3,Thursday,112.49999999999983,True,False,False,2020,-62.19999999999892,False
2020-W03,2020-01-15,2,Wednesday,2020-01-19,6,Sunday,96.09999999999897,True,False,False,2020,-39.400000000000546,False
2020-W04,2020-01-20,0,Monday,2020-01-26,6,Sunday,108.30000000000118,True,False,False,2020,-75.00000000000063,False
2020-W05,2020-01-30,3,Thursday,2020-01-28,1,Tuesday,103.10000000000042,False,True,False,2020,40.800000000000836,True
2020-W06,2020-02-03,0,Monday,2020-02-09,6,Sunday,156.49999999999943,True,False,False,2020,-148.50000000000028,False
2020-W07,2020-02-11,1,Tuesday,2020-02-13,3,Thursday,98.39999999999849,True,False,False,2020,-76.00000000000051,False
2020-W08,2020-02-23,6,Sunday,2020-02-19,2,Wednesday,94.19999999999985,False,True,False,2020,17.60000000000206,True
2020-W09,2020-03-01,6,Sunday,2020-02-24,0,Monday,354.49999999999983,False,True,False,2020,281.19999999999925,True
2020-W10,2020-03-08,6,Sunday,2020-03-02,0,Monday,400.100000000001,False,True,False,2020,304.1000000000005,True
2020-W11,2020-03-09,0,Monday,2020-03-11,2,Wednesday,402.8000000000009,True,False,False,2020,-267.60000000000116,False
2020-W12,2020-03-16,0,Monday,2020-03-22,6,Sunday,553.4000000000017,True,False,False,2020,-454.0999999999995,False
2020-W13,2020-03-26,3,Thursday,2020-03-23,0,Monday,423.40000000000043,False,True,False,2020,318.4000000000009,True
2020-W14,2020-03-30,0,Monday,2020-04-05,6,Sunday,286.2000000000009,True,False,False,2020,-250.70000000000147,False
2020-W15,2020-04-12,6,Sunday,2020-04-06,0,Monday,184.3000000000017,False,True,False,2020,120.00000000000011,True
2020-W16,2020-04-14,1,Tuesday,2020-04-16,3,Thursday,178.79999999999896,True,False,False,2020,-50.19999999999803,False
2020-W17,2020-04-21,1,Tuesday,2020-04-23,3,Thursday,158.0999999999988,True,False,False,2020,-32.49999999999975,False
2020-W18,2020-04-30,3,Thursday,2020-04-27,0,Monday,208.99999999999918,False,True,False,2020,77.60000000000211,True
2020-W19,2020-05-04,0,Monday,2020-05-06,2,Wednesday,159.3,True,False,False,2020,-100.19999999999918,False
2020-W20,2020-05-17,6,Sunday,2020-05-13,2,Wednesday,152.2000000000001,False,True,False,2020,109.50000000000016,True
2020-W21,2020-05-20,2,Wednesday,2020-05-24,6,Sunday,137.7000000000006,True,False,False,2020,-20.500000000001073,False
2020-W22,2020-05-31,6,Sunday,2020-05-25,0,Monday,262.09999999999843,False,True,False,2020,240.29999999999995,True
2020-W23,2020-06-04,3,Thursday,2020-06-01,0,Monday,268.5000000000004,False,True,False,2020,158.40000000000077,True
2020-W24,2020-06-09,1,Tuesday,2020-06-11,3,Thursday,209.8999999999984,True,False,False,2020,29.200000000000337,True
2020-W25,2020-06-15,0,Monday,2020-06-18,3,Thursday,185.20000000000093,True,False,False,2020,-63.10000000000038,False
2020-W26,2020-06-22,0,Monday,2020-06-24,2,Wednesday,158.3000000000001,True,False,False,2020,-18.699999999998163,False
2020-W27,2020-07-05,6,Sunday,2020-06-30,1,Tuesday,160.60000000000184,False,True,False,2020,67.69999999999942,True
2020-W28,2020-07-12,6,Sunday,2020-07-09,3,Thursday,120.10000000000076,False,True,False,2020,34.79999999999927,True
2020-W29,2020-07-19,6,Sunday,2020-07-13,0,Monday,142.60000000000161,False,True,False,2020,104.1000000000003,True
2020-W30,2020-07-26,6,Sunday,2020-07-20,0,Monday,358.4999999999994,False,True,False,2020,303.80000000000075,True
2020-W31,2020-07-30,3,Thursday,2020-08-02,6,Sunday,212.8000000000019,True,False,False,2020,10.499999999999954,True
2020-W32,2020-08-05,2,Wednesday,2020-08-03,0,Monday,194.90000000000006,False,True,False,2020,-26.200000000000667,False
2020-W33,2020-08-16,6,Sunday,2020-08-11,1,Tuesday,169.9000000000006,False,True,False,2020,132.49999999999983,True
2020-W34,2020-08-17,0,Monday,2020-08-20,3,Thursday,211.50000000000003,True,False,False,2020,-82.49999999999869,False
2020-W35,2020-08-30,6,Sunday,2020-08-26,2,Wednesday,203.7,False,True,False,2020,149.00000000000136,True
2020-W36,2020-08-31,0,Monday,2020-09-03,3,Thursday,230.3999999999995,True,False,False,2020,-122.50000000000094,False
2020-W37,2020-09-09,2,Wednesday,2020-09-08,1,Tuesday,164.8000000000005,False,True,False,2020,51.000000000001044,True
2020-W38,2020-09-14,0,Monday,2020-09-20,6,Sunday,168.80000000000007,True,False,False,2020,-94.09999999999918,False
2020-W39,2020-09-21,0,Monday,2020-09-24,3,Thursday,161.39999999999822,True,False,False,2020,-105.69999999999968,False
2020-W40,2020-10-04,6,Sunday,2020-09-28,0,Monday,136.10000000000122,False,True,False,2020,117.49999999999928,True
2020-W41,2020-10-08,3,Thursday,2020-10-06,1,Tuesday,106.10000000000008,False,True,False,2020,29.50000000000008,True
2020-W42,2020-10-12,0,Monday,2020-10-14,2,Wednesday,127.1,True,False,False,2020,-42.50000000000087,False
2020-W43,2020-10-20,1,Tuesday,2020-10-19,0,Monday,120.89999999999934,False,True,False,2020,39.59999999999964,True
2020-W44,2020-10-26,0,Monday,2020-11-01,6,Sunday,216.60000000000014,True,False,False,2020,-167.60000000000107,False
2020-W45,2020-11-08,6,Sunday,2020-11-03,1,Tuesday,317.30000000000035,False,True,False,2020,172.30000000000078,True
2020-W46,2020-11-15,6,Sunday,2020-11-10,1,Tuesday,123.50000000000082,False,True,False,2020,39.199999999999235,True
2020-W47,2020-11-22,6,Sunday,2020-11-22,6,Sunday,106.30000000000139,False,False,True,2020,-10.999999999998789,False
2020-W48,2020-11-29,6,Sunday,2020-11-23,0,Monday,137.8999999999997,False,True,False,2020,128.09999999999988,True
2020-W49,2020-12-03,3,Thursday,2020-11-30,0,Monday,242.0,False,True,False,2020,171.90000000000038,True
2020-W50,2020-12-13,6,Sunday,2020-12-08,1,Tuesday,118.00000000000033,False,True,False,2020,34.10000000000135,True
2020-W51,2020-12-16,2,Wednesday,2020-12-14,0,Monday,151.60000000000062,False,True,False,2020,100.00000000000009,True
2020-W52,2020-12-21,0,Monday,2020-12-21,0,Monday,104.99999999999955,False,False,True,2020,-27.200000000000557,False
2020-W53,2020-12-29,1,Tuesday,2020-12-28,0,Monday,102.79999999999845,False,True,False,2020,31.30000000000077,True
2021-W01,2021-01-05,1,Tuesday,2021-01-10,6,Sunday,217.30000000000027,True,False,False,2021,-96.70000000000067,False
2021-W02,2021-01-12,1,Tuesday,2021-01-17,6,Sunday,169.20000000000047,True,False,False,2021,-74.80000000000153,False
2021-W03,2021-01-21,3,Thursday,2021-01-18,0,Monday,115.49999999999949,False,True,False,2021,61.49999999999878,True
2021-W04,2021-01-25,0,Monday,2021-01-31,6,Sunday,119.80000000000102,True,False,False,2021,-76.89999999999975,False
2021-W05,2021-02-01,0,Monday,2021-02-04,3,Thursday,135.49999999999952,True,False,False,2021,-11.200000000000099,False
2021-W06,2021-02-10,2,Wednesday,2021-02-08,0,Monday,102.4999999999987,False,True,False,2021,79.49999999999902,True
2021-W07,2021-02-15,0,Monday,2021-02-16,1,Tuesday,146.1000000000001,True,False,False,2021,28.200000000000447,True
2021-W08,2021-02-24,2,Wednesday,2021-02-28,6,Sunday,215.69999999999868,True,False,False,2021,-106.30000000000139,False
2021-W09,2021-03-02,1,Tuesday,2021-03-07,6,Sunday,268.99999999999926,True,False,False,2021,-202.79999999999853,False
2021-W10,2021-03-10,2,Wednesday,2021-03-08,0,Monday,154.39999999999898,False,True,False,2021,81.49999999999879,True
2021-W11,2021-03-17,2,Wednesday,2021-03-18,3,Thursday,114.99999999999844,True,False,False,2021,7.0000000000014495,True
2021-W12,2021-03-22,0,Monday,2021-03-28,6,Sunday,180.0999999999986,True,False,False,2021,-170.60000000000076,False
2021-W13,2021-04-04,6,Sunday,2021-03-30,1,Tuesday,115.39999999999884,False,True,False,2021,48.50000000000021,True
2021-W14,2021-04-07,2,Wednesday,2021-04-05,0,Monday,132.29999999999853,False,True,False,2021,97.40000000000082,True
2021-W15,2021-04-18,6,Sunday,2021-04-12,0,Monday,170.40000000000165,False,True,False,2021,126.9000000000009,True
2021-W16,2021-04-25,6,Sunday,2021-04-21,2,Wednesday,123.10000000000043,False,True,False,2021,47.50000000000032,True
2021-W17,2021-04-28,2,Wednesday,2021-05-02,6,Sunday,136.79999999999916,True,False,False,2021,-22.699999999999942,False
2021-W18,2021-05-09,6,Sunday,2021-05-04,1,Tuesday,192.2999999999986,False,True,False,2021,65.50000000000055,True
2021-W19,2021-05-10,0,Monday,2021-05-12,2,Wednesday,130.09999999999965,True,False,False,2021,23.200000000000998,True
2021-W20,2021-05-18,1,Tuesday,2021-05-17,0,Monday,96.19999999999962,False,True,False,2021,63.69999999999987,True
2021-W21,2021-05-24,0,Monday,2021-05-27,3,Thursday,133.90000000000012,True,False,False,2021,-15.799999999999148,False
2021-W22,2021-05-31,0,Monday,2021-06-03,3,Thursday,150.29999999999876,True,False,False,2021,-43.199999999998795,False
2021-W23,2021-06-08,1,Tuesday,2021-06-10,3,Thursday,125.39999999999995,True,False,False,2021,-69.6999999999992,False
2021-W24,2021-06-14,0,Monday,2021-06-17,3,Thursday,300.10000000000093,True,False,False,2021,-202.10000000000062,False
2021-W25,2021-06-24,3,Thursday,2021-06-21,0,Monday,94.3000000000005,False,True,False,2021,6.299999999999084,True
2021-W26,2021-06-28,0,Monday,2021-07-01,3,Thursday,122.49999999999872,True,False,False,2021,-58.900000000001725,False
2021-W27,2021-07-05,0,Monday,2021-07-06,1,Tuesday,113.60000000000036,True,False,False,2021,-2.4000000000001798,False
2021-W28,2021-07-12,0,Monday,2021-07-18,6,Sunday,111.49999999999993,True,False,False,2021,-62.699999999999974,False
2021-W29,2021-07-21,2,Wednesday,2021-07-20,1,Tuesday,78.600000000002,False,True,False,2021,4.700000000001925,True
2021-W30,2021-07-29,3,Thursday,2021-07-26,0,Monday,138.7000000000005,False,True,False,2021,64.80000000000041,True
2021-W31,2021-08-03,1,Tuesday,2021-08-08,6,Sunday,164.79999999999828,True,False,False,2021,-131.20000000000022,False
2021-W32,2021-08-12,3,Thursday,2021-08-10,1,Tuesday,98.5999999999998,False,True,False,2021,40.500000000001094,True
2021-W33,2021-08-16,0,Monday,2021-08-19,3,Thursday,120.8000000000009,True,False,False,2021,-32.399999999999096,False
2021-W34,2021-08-29,6,Sunday,2021-08-24,1,Tuesday,83.69999999999989,False,True,False,2021,52.49999999999977,True
2021-W35,2021-09-02,3,Thursday,2021-08-31,1,Tuesday,115.5000000000017,False,True,False,2021,72.00000000000095,True
2021-W36,2021-09-06,0,Monday,2021-09-12,6,Sunday,115.09999999999908,True,False,False,2021,-57.89999999999962,False
2021-W37,2021-09-13,0,Monday,2021-09-19,6,Sunday,145.6999999999997,True,False,False,2021,-84.29999999999937,False
2021-W38,2021-09-21,1,Tuesday,2021-09-22,2,Wednesday,72.10000000000161,True,False,False,2021,-30.300000000000882,False
2021-W39,2021-09-27,0,Monday,2021-09-29,2,Wednesday,140.70000000000027,True,False,False,2021,-75.49999999999946,False
2021-W40,2021-10-04,0,Monday,2021-10-05,1,Tuesday,92.6999999999989,True,False,False,2021,-67.50000000000034,False
2021-W41,2021-10-13,2,Wednesday,2021-10-11,0,Monday,100.00000000000009,False,True,False,2021,58.10000000000093,True
2021-W42,2021-10-18,0,Monday,2021-10-24,6,Sunday,78.59999999999978,True,False,False,2021,-1.1999999999989797,False
2021-W43,2021-10-27,2,Wednesday,2021-10-28,3,Thursday,157.10000000000113,True,False,False,2021,-4.60000000000127,False
2021-W44,2021-11-03,2,Wednesday,2021-11-04,3,Thursday,103.20000000000107,True,False,False,2021,-20.000000000000018,False
2021-W45,2021-11-08,0,Monday,2021-11-14,6,Sunday,252.49999999999994,True,False,False,2021,-216.60000000000014,False
2021-W46,2021-11-15,0,Monday,2021-11-21,6,Sunday,155.00000000000068,True,False,False,2021,-130.90000000000046,False
2021-W47,2021-11-25,3,Thursday,2021-11-23,1,Tuesday,144.20000000000098,False,True,False,2021,53.200000000002134,True
2021-W48,2021-11-29,0,Monday,2021-11-29,0,Monday,147.89999999999858,False,False,True,2021,-5.5000000000005045,False
2021-W49,2021-12-07,1,Tuesday,2021-12-06,0,Monday,127.20000000000064,False,True,False,2021,2.500000000000835,True
2021-W50,2021-12-15,2,Wednesday,2021-12-14,1,Tuesday,138.80000000000115,False,True,False,2021,-5.5000000000005045,False
2021-W51,2021-12-23,3,Thursday,2021-12-20,0,Monday,82.60000000000156,False,True,False,2021,51.29999999999857,True
2021-W52,2021-12-30,3,Thursday,2021-12-28,1,Tuesday,112.60000000000048,False,True,False,2021,-28.999999999999027,False
2022-W01,2022-01-06,3,Thursday,2022-01-03,0,Monday,92.60000000000046,False,True,False,2022,26.999999999999247,True
2022-W02,2022-01-13,3,Thursday,2022-01-10,0,Monday,169.6999999999993,False,True,False,2022,81.30000000000193,True
2022-W03,2022-01-17,0,Monday,2022-01-23,6,Sunday,130.9999999999989,True,False,False,2022,-80.70000000000022,False
